Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence
dev	1	3	en-ud-dev.conllu 1621	6	play	true	true	true	4
train	7	3	en-ud-train.conllu 9697	18	see	true	true	false	4
train	14	3	en-ud-train.conllu 9697	18	see	true	true	true	2
train	8	3	en-ud-train.conllu 160	2	need	true	true	true	4
train	1	3	en-ud-train.conllu 160	2	need	true	true	true	4
train	14	3	en-ud-train.conllu 9731	7	show	true	true	true	4
train	1	3	en-ud-train.conllu 9731	7	show	true	true	true	4
train	16	3	en-ud-train.conllu 172	11	falter	true	true	true	4
train	14	3	en-ud-train.conllu 172	11	falter	true	true	true	4
train	14	3	en-ud-train.conllu 9752	7	say	true	false	na	na
train	6	3	en-ud-train.conllu 9752	7	say	true	true	true	4
train	6	3	en-ud-train.conllu 180	2	reply	true	true	true	4
train	8	3	en-ud-train.conllu 180	2	reply	true	true	true	4
train	22	3	en-ud-train.conllu 5026	1	attach	true	true	true	4
train	10	3	en-ud-train.conllu 5026	1	attach	true	true	true	3
train	1	3	en-ud-train.conllu 188	17	confuse	true	true	true	4
train	7	3	en-ud-train.conllu 188	17	confuse	true	true	true	4
train	16	3	en-ud-train.conllu 5103	25	determine	true	true	false	4
train	10	3	en-ud-train.conllu 5103	25	determine	true	true	true	4
train	8	3	en-ud-train.conllu 9779	10	go	true	true	true	4
train	10	3	en-ud-train.conllu 9779	10	go	true	true	true	3
dev	14	3	en-ud-dev.conllu 1736	12	recomend	true	true	true	4
dev	10	3	en-ud-dev.conllu 1736	12	recomend	true	true	true	4
train	1	3	en-ud-train.conllu 5105	39	make	true	true	true	3
train	16	3	en-ud-train.conllu 5105	39	make	true	true	true	4
dev	16	3	en-ud-dev.conllu 1779	3	make	true	true	true	3
dev	1	3	en-ud-dev.conllu 1779	3	make	true	true	true	4
train	16	3	en-ud-train.conllu 9796	11	seem	true	true	true	4
train	18	3	en-ud-train.conllu 9796	11	seem	true	true	true	4
dev	16	3	en-ud-dev.conllu 1796	2	crave	true	true	true	4
dev	1	3	en-ud-dev.conllu 1796	2	crave	true	true	true	4
train	1	3	en-ud-train.conllu 202	26	resolve	true	true	false	4
train	14	3	en-ud-train.conllu 202	26	resolve	true	true	false	3
train	14	3	en-ud-train.conllu 5107	26	show	true	true	true	4
train	18	3	en-ud-train.conllu 5107	26	show	true	true	true	4
train	14	3	en-ud-train.conllu 9802	4	have	true	true	true	4
train	1	3	en-ud-train.conllu 9802	4	have	true	true	true	4
dev	7	3	en-ud-dev.conllu 1842	2	have	true	true	true	4
dev	14	3	en-ud-dev.conllu 1842	2	have	true	true	true	4
train	16	3	en-ud-train.conllu 226	10	create	true	true	true	4
train	1	3	en-ud-train.conllu 226	10	create	true	true	true	4
train	8	3	en-ud-train.conllu 9822	19	ask	true	true	false	2
train	1	3	en-ud-train.conllu 9822	19	ask	true	true	true	4
train	16	3	en-ud-train.conllu 5111	25	say	true	true	true	4
train	1	3	en-ud-train.conllu 5111	25	say	true	true	true	4
train	6	3	en-ud-train.conllu 249	22	abandon	true	true	false	4
train	1	3	en-ud-train.conllu 249	22	abandon	true	true	false	3
dev	7	3	en-ud-dev.conllu 1898	17	keep	true	true	false	1
dev	16	3	en-ud-dev.conllu 1898	17	keep	true	true	false	2
train	8	3	en-ud-train.conllu 5120	27	say	true	true	true	4
train	1	3	en-ud-train.conllu 5120	27	say	true	true	true	4
train	18	3	en-ud-train.conllu 264	5	precede	true	true	true	4
train	1	3	en-ud-train.conllu 264	5	precede	true	true	true	4
dev	14	3	en-ud-dev.conllu 1925	10	learn	true	true	true	3
dev	1	3	en-ud-dev.conllu 1925	10	learn	true	true	true	4
train	14	3	en-ud-train.conllu 268	1	accord	true	true	true	4
train	7	3	en-ud-train.conllu 268	1	accord	false	true	na	na
train	8	3	en-ud-train.conllu 5124	20	threaten	true	true	false	4
train	1	3	en-ud-train.conllu 5124	20	threaten	true	true	false	4
dev	14	3	en-ud-dev.conllu 1948	2	go	true	true	true	4
dev	1	3	en-ud-dev.conllu 1948	2	go	true	true	true	2
dev	18	3	en-ud-dev.conllu 1973	4	tan	true	true	true	4
dev	14	3	en-ud-dev.conllu 1973	4	tan	true	true	true	4
train	16	3	en-ud-train.conllu 270	17	say	true	true	true	4
train	1	3	en-ud-train.conllu 270	17	say	true	true	true	4
train	8	3	en-ud-train.conllu 9846	6	drop	true	true	true	4
train	1	3	en-ud-train.conllu 9846	6	drop	true	true	true	4
train	6	3	en-ud-train.conllu 5127	18	remove	true	true	false	4
train	1	3	en-ud-train.conllu 5127	18	remove	true	true	false	2
dev	18	3	en-ud-dev.conllu 1994	32	show	true	true	true	4
dev	16	3	en-ud-dev.conllu 1994	32	show	true	true	true	4
train	14	3	en-ud-train.conllu 9857	19	finish	true	true	true	4
train	1	3	en-ud-train.conllu 9857	19	finish	true	true	true	4
test	20	3	en-ud-test.conllu 5	18	hear	true	true	true	3
test	1	3	en-ud-test.conllu 5	18	hear	true	true	true	4
train	1	3	en-ud-train.conllu 5133	7	consider	true	true	true	4
train	20	3	en-ud-train.conllu 5133	7	consider	true	true	true	2
train	16	3	en-ud-train.conllu 9884	2	attend	true	true	true	4
train	22	3	en-ud-train.conllu 9884	2	attend	true	true	true	4
train	16	3	en-ud-train.conllu 273	17	deploy	true	true	true	4
train	8	3	en-ud-train.conllu 273	17	deploy	true	true	true	4
train	1	3	en-ud-train.conllu 5143	11	force	true	true	true	4
train	16	3	en-ud-train.conllu 5143	11	force	true	true	true	4
train	16	3	en-ud-train.conllu 9921	2	trust	true	true	true	4
train	0	3	en-ud-train.conllu 9921	2	trust	false	true	na	na
test	14	3	en-ud-test.conllu 16	7	take	true	true	true	4
test	1	3	en-ud-test.conllu 16	7	take	true	true	true	4
train	6	3	en-ud-train.conllu 5146	13	help	true	true	true	4
train	14	3	en-ud-train.conllu 5146	13	help	true	true	true	4
train	7	3	en-ud-train.conllu 279	12	reach	true	true	true	4
train	14	3	en-ud-train.conllu 279	12	reach	true	true	true	4
train	16	3	en-ud-train.conllu 9941	13	recommend	true	true	false	4
train	7	3	en-ud-train.conllu 9941	13	recommend	true	true	false	4
train	8	3	en-ud-train.conllu 9973	2	have	true	true	true	4
train	18	3	en-ud-train.conllu 9973	2	have	true	true	true	4
train	21	3	en-ud-train.conllu 300	6	include	true	true	true	3
train	1	3	en-ud-train.conllu 300	6	include	true	true	true	4
train	16	3	en-ud-train.conllu 5152	2	feel	true	true	true	4
train	1	3	en-ud-train.conllu 5152	2	feel	true	true	true	4
test	14	3	en-ud-test.conllu 33	3	want	true	true	true	4
test	18	3	en-ud-test.conllu 33	3	want	true	true	true	4
train	7	3	en-ud-train.conllu 5156	6	think	true	true	true	4
train	22	3	en-ud-train.conllu 5156	6	think	true	true	true	4
train	8	3	en-ud-train.conllu 10012	11	see	true	true	true	4
train	1	3	en-ud-train.conllu 10012	11	see	true	true	true	4
test	16	3	en-ud-test.conllu 45	3	demand	true	true	true	4
test	17	3	en-ud-test.conllu 45	3	demand	true	true	true	3
train	18	3	en-ud-train.conllu 317	13	sign	true	true	true	3
train	14	3	en-ud-train.conllu 317	13	sign	true	true	true	1
train	16	3	en-ud-train.conllu 10032	2	love	true	true	true	4
train	8	3	en-ud-train.conllu 10032	2	love	true	true	true	4
train	14	3	en-ud-train.conllu 332	10	fly	true	true	true	4
train	16	3	en-ud-train.conllu 332	10	fly	true	true	true	4
train	14	3	en-ud-train.conllu 10047	12	want	true	false	na	na
train	1	3	en-ud-train.conllu 10047	12	want	true	true	true	3
test	8	3	en-ud-test.conllu 50	32	join	true	true	true	4
test	1	3	en-ud-test.conllu 50	32	join	true	true	true	4
train	14	3	en-ud-train.conllu 5159	13	defend	true	true	true	4
train	20	3	en-ud-train.conllu 5159	13	defend	true	true	true	3
test	7	3	en-ud-test.conllu 56	2	file	true	true	true	4
test	14	3	en-ud-test.conllu 56	2	file	true	true	true	4
train	16	3	en-ud-train.conllu 365	9	accumulate	true	true	false	2
train	10	3	en-ud-train.conllu 365	9	accumulate	true	true	true	4
train	7	3	en-ud-train.conllu 5163	16	provide	true	true	false	4
train	14	3	en-ud-train.conllu 5163	16	provide	true	true	true	2
test	8	3	en-ud-test.conllu 65	13	take	true	true	false	4
test	1	3	en-ud-test.conllu 65	13	take	true	true	false	3
train	1	3	en-ud-train.conllu 370	2	earn	true	true	true	4
train	16	3	en-ud-train.conllu 370	2	earn	true	true	true	4
train	7	3	en-ud-train.conllu 10102	6	say	true	true	false	4
train	21	3	en-ud-train.conllu 10102	6	say	false	true	na	na
train	9	3	en-ud-train.conllu 5171	23	work	false	true	na	na
train	14	3	en-ud-train.conllu 5171	23	work	true	true	true	2
test	1	3	en-ud-test.conllu 86	24	promise	true	true	true	2
test	10	3	en-ud-test.conllu 86	24	promise	true	true	false	4
train	22	3	en-ud-train.conllu 10117	2	order	true	true	false	2
train	10	3	en-ud-train.conllu 10117	2	order	true	true	true	4
train	16	3	en-ud-train.conllu 375	2	ask	true	true	true	4
train	20	3	en-ud-train.conllu 375	2	ask	true	true	true	2
test	8	3	en-ud-test.conllu 107	6	issue	true	true	true	4
test	7	3	en-ud-test.conllu 107	6	issue	true	true	true	4
train	18	3	en-ud-train.conllu 5222	24	manage	true	true	true	4
train	1	3	en-ud-train.conllu 5222	24	manage	true	true	true	4
train	22	3	en-ud-train.conllu 385	9	accumulate	true	true	true	4
train	14	3	en-ud-train.conllu 385	9	accumulate	true	true	true	4
train	8	3	en-ud-train.conllu 10152	11	have	true	true	true	4
train	14	3	en-ud-train.conllu 10152	11	have	true	true	false	2
train	8	3	en-ud-train.conllu 5367	4	do	true	true	true	2
train	1	3	en-ud-train.conllu 5367	4	do	true	true	true	2
test	8	3	en-ud-test.conllu 112	3	pinch	true	true	true	4
test	1	3	en-ud-test.conllu 112	3	pinch	true	true	true	4
train	1	3	en-ud-train.conllu 397	4	blame	true	true	true	4
train	10	3	en-ud-train.conllu 397	4	blame	true	true	true	4
train	8	3	en-ud-train.conllu 10166	7	disappoint	true	true	true	4
train	22	3	en-ud-train.conllu 10166	7	disappoint	true	true	false	2
test	7	3	en-ud-test.conllu 164	5	join	true	true	true	4
test	5	3	en-ud-test.conllu 164	5	join	true	true	true	3
train	7	3	en-ud-train.conllu 5418	2	say	true	true	true	4
train	5	3	en-ud-train.conllu 5418	2	say	true	true	true	4
train	14	3	en-ud-train.conllu 409	18	renew	false	true	na	na
train	16	3	en-ud-train.conllu 5463	14	fulfil	true	true	false	3
train	1	3	en-ud-train.conllu 5463	14	fulfil	true	true	false	4
train	16	3	en-ud-train.conllu 10206	4	develop	true	true	false	4
train	1	3	en-ud-train.conllu 10206	4	develop	true	true	false	4
train	8	3	en-ud-train.conllu 429	9	register	true	true	true	4
train	1	3	en-ud-train.conllu 429	9	register	true	true	true	4
train	7	3	en-ud-train.conllu 10246	10	forget	true	true	true	4
train	1	3	en-ud-train.conllu 10246	10	forget	true	true	true	4
train	7	3	en-ud-train.conllu 5535	2	win	true	true	true	4
train	21	3	en-ud-train.conllu 5535	2	win	true	true	true	4
test	8	3	en-ud-test.conllu 197	3	make	true	true	true	4
test	16	3	en-ud-test.conllu 197	3	make	true	true	true	4
train	22	3	en-ud-train.conllu 10284	2	have	true	true	true	4
train	1	3	en-ud-train.conllu 10284	2	have	true	true	true	4
train	6	3	en-ud-train.conllu 436	2	describe	true	true	true	4
train	1	3	en-ud-train.conllu 436	2	describe	true	true	true	4
test	6	3	en-ud-test.conllu 208	2	tell	true	true	true	4
test	14	3	en-ud-test.conllu 208	2	tell	true	true	true	4
train	6	3	en-ud-train.conllu 10302	13	say	true	true	true	4
train	1	3	en-ud-train.conllu 10302	13	say	true	true	true	2
train	7	3	en-ud-train.conllu 445	13	control	true	true	false	4
train	16	3	en-ud-train.conllu 445	13	control	true	true	false	4
train	1	3	en-ud-train.conllu 5541	7	push	true	true	false	2
train	20	3	en-ud-train.conllu 5541	7	push	true	true	false	2
train	22	3	en-ud-train.conllu 5548	3	dwarf	true	true	true	4
train	14	3	en-ud-train.conllu 5548	3	dwarf	true	true	true	4
train	14	3	en-ud-train.conllu 10326	5	prepare	true	true	true	4
train	18	3	en-ud-train.conllu 10326	5	prepare	true	true	true	4
train	21	3	en-ud-train.conllu 480	3	implicate	true	true	true	4
train	14	3	en-ud-train.conllu 480	3	implicate	true	true	true	4
test	7	3	en-ud-test.conllu 250	2	beat	true	true	true	4
test	16	3	en-ud-test.conllu 250	2	beat	true	true	true	4
train	16	3	en-ud-train.conllu 5559	18	have	true	true	true	4
train	14	3	en-ud-train.conllu 5559	18	have	true	true	true	4
train	7	3	en-ud-train.conllu 485	21	guarantee	true	true	false	2
train	18	3	en-ud-train.conllu 485	21	guarantee	true	true	false	3
train	16	3	en-ud-train.conllu 496	4	recall	true	true	true	4
train	1	3	en-ud-train.conllu 496	4	recall	true	true	true	4
test	14	3	en-ud-test.conllu 270	7	plan	true	true	true	4
test	21	3	en-ud-test.conllu 270	7	plan	true	true	true	4
train	20	3	en-ud-train.conllu 10349	2	live	false	true	na	na
train	1	3	en-ud-train.conllu 10349	2	live	true	true	true	4
train	7	3	en-ud-train.conllu 507	39	pertain	true	true	true	4
train	1	3	en-ud-train.conllu 507	39	pertain	true	true	true	4
train	8	3	en-ud-train.conllu 5579	7	boast	true	true	true	4
train	1	3	en-ud-train.conllu 5579	7	boast	true	true	true	4
test	1	3	en-ud-test.conllu 321	23	make	true	true	true	4
test	10	3	en-ud-test.conllu 321	23	make	true	true	true	4
train	1	3	en-ud-train.conllu 518	9	arrest	true	true	true	4
train	7	3	en-ud-train.conllu 518	9	arrest	true	true	true	4
train	6	3	en-ud-train.conllu 5592	2	use	true	true	true	4
train	1	3	en-ud-train.conllu 5592	2	use	true	true	true	4
test	7	3	en-ud-test.conllu 390	2	agree	true	true	true	4
test	8	3	en-ud-test.conllu 390	2	agree	true	true	true	4
train	14	3	en-ud-train.conllu 520	19	aggravate	false	true	na	na
train	1	3	en-ud-train.conllu 520	19	aggravate	false	true	na	na
test	16	3	en-ud-test.conllu 417	3	include	true	true	true	4
test	8	3	en-ud-test.conllu 417	3	include	true	true	true	4
train	6	3	en-ud-train.conllu 5610	17	base	true	true	true	4
train	22	3	en-ud-train.conllu 5610	17	base	true	true	true	1
train	8	3	en-ud-train.conllu 5623	10	handle	true	true	true	4
train	9	3	en-ud-train.conllu 5623	10	handle	true	true	true	4
train	7	3	en-ud-train.conllu 10355	14	try	true	true	true	4
train	14	3	en-ud-train.conllu 10355	14	try	true	true	true	4
train	7	3	en-ud-train.conllu 552	25	provide	true	true	true	4
train	8	3	en-ud-train.conllu 552	25	provide	true	true	true	3
test	9	3	en-ud-test.conllu 459	2	need	true	true	true	3
test	8	3	en-ud-test.conllu 459	2	need	true	true	true	4
train	6	3	en-ud-train.conllu 571	5	travel	true	true	true	4
train	8	3	en-ud-train.conllu 571	5	travel	true	true	true	4
train	7	3	en-ud-train.conllu 5645	2	have	true	true	true	4
train	14	3	en-ud-train.conllu 5645	2	have	true	true	true	4
train	14	3	en-ud-train.conllu 10379	7	call	true	true	true	4
train	12	3	en-ud-train.conllu 10379	7	call	true	true	true	4
test	6	3	en-ud-test.conllu 501	2	want	true	true	true	4
test	1	3	en-ud-test.conllu 501	2	want	true	true	true	4
train	7	3	en-ud-train.conllu 10407	2	google	true	true	true	4
train	14	3	en-ud-train.conllu 10407	2	google	true	true	true	4
train	12	3	en-ud-train.conllu 5663	2	extend	true	true	true	3
train	18	3	en-ud-train.conllu 5663	2	extend	true	true	true	4
test	16	3	en-ud-test.conllu 557	1	attach	true	true	true	4
test	5	3	en-ud-test.conllu 557	1	attach	true	true	true	3
train	14	3	en-ud-train.conllu 5717	5	allege	false	true	na	na
train	16	3	en-ud-train.conllu 5717	5	allege	true	true	true	3
train	7	3	en-ud-train.conllu 10432	2	reccomend	true	true	true	4
train	16	3	en-ud-train.conllu 10432	2	reccomend	true	true	true	4
train	7	3	en-ud-train.conllu 577	4	issue	true	true	true	4
train	18	3	en-ud-train.conllu 577	4	issue	true	true	true	4
test	14	3	en-ud-test.conllu 566	14	have	true	true	true	4
test	7	3	en-ud-test.conllu 566	14	have	true	true	false	4
train	1	3	en-ud-train.conllu 594	12	launch	true	true	true	4
train	21	3	en-ud-train.conllu 594	12	launch	true	true	true	4
train	7	3	en-ud-train.conllu 5729	9	complete	true	true	false	4
train	21	3	en-ud-train.conllu 5729	9	complete	true	true	false	3
train	14	3	en-ud-train.conllu 10459	3	plan	true	true	true	4
train	18	3	en-ud-train.conllu 10459	3	plan	true	true	true	4
test	7	3	en-ud-test.conllu 570	21	get	true	true	false	4
test	14	3	en-ud-test.conllu 570	21	get	true	true	true	3
train	8	3	en-ud-train.conllu 596	16	repeat	true	true	true	4
train	1	3	en-ud-train.conllu 596	16	repeat	true	true	true	4
train	6	3	en-ud-train.conllu 10491	12	include	true	true	true	4
train	1	3	en-ud-train.conllu 10491	12	include	true	true	true	4
test	22	3	en-ud-test.conllu 583	22	grow	true	true	true	2
test	6	3	en-ud-test.conllu 583	22	grow	true	true	false	4
train	1	3	en-ud-train.conllu 610	5	bear	true	true	true	4
train	18	3	en-ud-train.conllu 610	5	bear	true	true	true	4
test	7	3	en-ud-test.conllu 631	44	blackline	true	true	true	4
test	21	3	en-ud-test.conllu 631	44	blackline	true	true	true	4
train	7	3	en-ud-train.conllu 626	3	write	true	true	true	4
train	1	3	en-ud-train.conllu 626	3	write	true	true	true	4
train	7	3	en-ud-train.conllu 10516	14	explain	true	true	false	2
train	1	3	en-ud-train.conllu 10516	14	explain	true	true	true	4
test	1	3	en-ud-test.conllu 653	41	discuss	true	true	true	4
test	14	3	en-ud-test.conllu 653	41	discuss	true	true	true	4
test	14	3	en-ud-test.conllu 742	6	have	true	true	true	4
test	1	3	en-ud-test.conllu 742	6	have	true	true	true	4
train	1	3	en-ud-train.conllu 10523	5	stop	true	true	true	4
train	16	3	en-ud-train.conllu 10523	5	stop	true	true	false	2
test	14	3	en-ud-test.conllu 830	2	orphan	false	true	na	na
test	1	3	en-ud-test.conllu 830	2	orphan	true	true	true	4
train	7	3	en-ud-train.conllu 10571	5	see	true	true	true	4
train	1	3	en-ud-train.conllu 10571	5	see	true	true	true	4
train	16	3	en-ud-train.conllu 10594	15	open	true	true	true	4
train	14	3	en-ud-train.conllu 10594	15	open	true	true	true	4
test	1	3	en-ud-test.conllu 863	45	take	true	true	false	1
test	15	3	en-ud-test.conllu 863	45	take	true	true	false	3
train	7	3	en-ud-train.conllu 5733	16	supply	true	true	true	4
train	1	3	en-ud-train.conllu 5733	16	supply	true	true	true	4
train	21	3	en-ud-train.conllu 5745	8	regret	true	true	false	2
train	1	3	en-ud-train.conllu 5745	8	regret	true	true	false	3
train	6	3	en-ud-train.conllu 10610	2	have	true	true	true	4
train	10	3	en-ud-train.conllu 10610	2	have	true	true	true	4
test	20	3	en-ud-test.conllu 876	9	arrest	true	true	true	3
test	10	3	en-ud-test.conllu 876	9	arrest	true	true	true	4
train	16	3	en-ud-train.conllu 10622	8	need	true	true	false	4
train	1	3	en-ud-train.conllu 10622	8	need	true	true	true	4
train	7	3	en-ud-train.conllu 5759	2	worsen	true	true	true	4
train	18	3	en-ud-train.conllu 5759	2	worsen	true	true	true	2
test	7	3	en-ud-test.conllu 891	3	demonstrate	true	true	true	4
test	1	3	en-ud-test.conllu 891	3	demonstrate	true	true	true	4
train	7	3	en-ud-train.conllu 10637	30	have	true	true	true	4
train	1	3	en-ud-train.conllu 10637	30	have	true	true	true	4
train	16	3	en-ud-train.conllu 5767	17	rise	true	true	true	4
train	1	3	en-ud-train.conllu 5767	17	rise	true	true	true	4
test	16	3	en-ud-test.conllu 931	2	start	true	true	true	4
test	21	3	en-ud-test.conllu 931	2	start	true	true	true	4
train	14	3	en-ud-train.conllu 10647	12	make	true	true	true	4
train	1	3	en-ud-train.conllu 10647	12	make	true	true	false	2
train	1	3	en-ud-train.conllu 5777	14	clear	true	true	false	2
train	10	3	en-ud-train.conllu 5777	14	clear	true	true	true	4
test	16	3	en-ud-test.conllu 953	13	mail	true	true	false	4
test	7	3	en-ud-test.conllu 953	13	mail	true	true	false	4
train	7	3	en-ud-train.conllu 10660	2	use	false	true	na	na
train	8	3	en-ud-train.conllu 10660	2	use	true	true	true	4
train	7	3	en-ud-train.conllu 5791	7	report	true	true	true	4
train	10	3	en-ud-train.conllu 5791	7	report	true	true	true	4
test	6	3	en-ud-test.conllu 965	17	plan	true	true	true	4
test	7	3	en-ud-test.conllu 965	17	plan	true	true	true	4
train	21	3	en-ud-train.conllu 10681	11	clean	true	true	true	4
train	14	3	en-ud-train.conllu 10681	11	clean	true	true	true	4
train	16	3	en-ud-train.conllu 5823	12	fund	true	true	true	4
train	14	3	en-ud-train.conllu 5823	12	fund	true	true	true	4
train	7	3	en-ud-train.conllu 633	12	use	true	true	false	2
train	14	3	en-ud-train.conllu 633	12	use	true	true	false	4
train	1	3	en-ud-train.conllu 5830	7	fund	true	true	true	4
train	14	3	en-ud-train.conllu 5830	7	fund	true	true	true	4
test	14	3	en-ud-test.conllu 1009	6	beam	true	true	true	3
test	1	3	en-ud-test.conllu 1009	6	beam	true	true	true	4
train	8	3	en-ud-train.conllu 10707	24	here	true	true	true	4
train	1	3	en-ud-train.conllu 10707	24	here	true	true	true	3
train	7	3	en-ud-train.conllu 646	3	report	true	true	true	4
train	18	3	en-ud-train.conllu 646	3	report	true	true	true	4
train	21	3	en-ud-train.conllu 5849	21	form	true	true	false	3
train	1	3	en-ud-train.conllu 5849	21	form	true	true	false	2
test	14	3	en-ud-test.conllu 1023	2	want	true	true	true	4
test	1	3	en-ud-test.conllu 1023	2	want	true	true	true	4
train	16	3	en-ud-train.conllu 5864	20	try	true	true	false	4
train	1	3	en-ud-train.conllu 5864	20	try	true	true	false	2
test	1	3	en-ud-test.conllu 1035	4	initiate	true	true	false	4
test	10	3	en-ud-test.conllu 1035	4	initiate	true	true	false	2
train	14	3	en-ud-train.conllu 10725	6	amaze	true	true	true	4
train	7	3	en-ud-train.conllu 10725	6	amaze	true	true	true	4
