,Split,Annotator.ID,Display.Position,Sentence.ID,Pred.Token,Pred.Lemma,Is.Predicate,Is.Understandable,Happened,Confidence,keep
1575,train,14,2,en-ud-train.conllu 9857,17,work,False,True,na,na,True
1576,train,1,2,en-ud-train.conllu 9857,17,work,True,True,true,4,True
1577,test,20,2,en-ud-test.conllu 5,12,backfire,True,True,false,2,True
1578,test,1,2,en-ud-test.conllu 5,12,backfire,True,True,false,4,True
1579,train,1,2,en-ud-train.conllu 5133,2,follow,True,True,true,4,True
1580,train,20,2,en-ud-train.conllu 5133,2,follow,True,True,true,2,True
1581,train,16,2,en-ud-train.conllu 9883,2,love,True,True,true,4,True
1582,train,22,2,en-ud-train.conllu 9883,2,love,True,True,true,4,True
1583,train,16,2,en-ud-train.conllu 273,11,form,True,True,true,4,True
1584,train,8,2,en-ud-train.conllu 273,11,form,True,True,true,4,True
1585,train,1,2,en-ud-train.conllu 5143,3,accelerate,True,True,true,4,True
1586,train,16,2,en-ud-train.conllu 5143,3,accelerate,True,True,true,4,True
1587,train,16,2,en-ud-train.conllu 9909,18,run,True,True,true,4,True
1588,train,0,2,en-ud-train.conllu 9909,18,run,True,True,true,4,True
1589,test,14,2,en-ud-test.conllu 15,10,find,True,True,true,4,True
1590,test,1,2,en-ud-test.conllu 15,10,find,True,True,true,4,True
1591,train,6,2,en-ud-train.conllu 5146,6,grant,True,True,true,4,True
1592,train,14,2,en-ud-train.conllu 5146,6,grant,True,True,true,4,True
1593,train,7,2,en-ud-train.conllu 279,2,complain,True,True,true,4,True
1594,train,14,2,en-ud-train.conllu 279,2,complain,True,True,true,4,True
1595,train,16,2,en-ud-train.conllu 9941,3,work,True,True,true,4,True
1596,train,7,2,en-ud-train.conllu 9941,3,work,True,True,true,4,True
1597,train,8,2,en-ud-train.conllu 9962,21,know,True,True,false,4,True
1598,train,18,2,en-ud-train.conllu 9962,21,know,True,True,true,3,True
1599,train,21,2,en-ud-train.conllu 293,2,call,True,True,true,3,True
1600,train,1,2,en-ud-train.conllu 293,2,call,True,True,true,4,True
1601,train,16,2,en-ud-train.conllu 5150,15,say,True,True,true,4,True
1602,train,1,2,en-ud-train.conllu 5150,15,say,True,True,true,4,True
1603,test,14,2,en-ud-test.conllu 29,22,sympathise,True,True,true,4,True
1604,train,7,2,en-ud-train.conllu 5156,3,do,True,True,true,4,True
1605,train,22,2,en-ud-train.conllu 5156,3,do,True,True,true,4,True
1606,train,8,2,en-ud-train.conllu 10012,4,have,True,True,true,4,True
1607,train,1,2,en-ud-train.conllu 10012,4,have,True,True,true,4,True
1608,test,16,2,en-ud-test.conllu 42,37,call,True,True,true,4,True
1609,test,17,2,en-ud-test.conllu 42,37,call,True,True,false,1,True
1610,train,18,2,en-ud-train.conllu 317,6,remain,True,True,true,4,True
1611,train,14,2,en-ud-train.conllu 317,6,remain,True,True,true,4,True
1612,train,16,2,en-ud-train.conllu 10026,3,taste,True,True,true,4,True
1613,train,8,2,en-ud-train.conllu 10026,3,taste,True,True,true,4,True
1614,train,14,2,en-ud-train.conllu 329,7,serve,True,True,true,4,True
1615,train,16,2,en-ud-train.conllu 329,7,serve,True,True,true,4,True
1616,train,14,2,en-ud-train.conllu 10047,4,send,True,False,na,na,True
1617,train,1,2,en-ud-train.conllu 10047,4,send,True,True,false,4,True
1618,test,8,2,en-ud-test.conllu 50,19,abstain,True,True,true,4,True
1619,test,1,2,en-ud-test.conllu 50,19,abstain,True,True,true,4,True
1620,train,14,2,en-ud-train.conllu 5158,27,say,True,True,true,4,True
1621,train,20,2,en-ud-train.conllu 5158,27,say,True,True,true,3,True
1622,test,7,2,en-ud-test.conllu 55,12,join,True,True,true,4,True
1623,test,14,2,en-ud-test.conllu 55,12,join,True,True,true,4,True
1624,train,16,2,en-ud-train.conllu 365,7,require,True,True,true,4,True
1625,train,10,2,en-ud-train.conllu 365,7,require,True,True,true,4,True
1626,train,7,2,en-ud-train.conllu 5163,2,believe,True,True,true,4,True
1627,train,14,2,en-ud-train.conllu 5163,2,believe,True,True,true,4,True
1628,test,8,2,en-ud-test.conllu 65,10,demand,True,True,true,4,True
1629,test,1,2,en-ud-test.conllu 65,10,demand,True,True,true,4,True
1630,train,1,2,en-ud-train.conllu 368,11,satisfy,True,True,true,4,True
1631,train,16,2,en-ud-train.conllu 368,11,satisfy,True,True,true,4,True
1632,train,7,2,en-ud-train.conllu 10102,2,have,True,True,false,4,True
1633,train,21,2,en-ud-train.conllu 10102,2,have,True,True,true,3,True
1634,train,9,2,en-ud-train.conllu 5165,19,have,False,True,na,na,True
1635,train,14,2,en-ud-train.conllu 5165,19,have,True,True,true,4,True
1636,test,1,2,en-ud-test.conllu 86,14,enter,True,True,true,3,True
1637,test,10,2,en-ud-test.conllu 86,14,enter,True,True,false,4,True
1638,train,22,2,en-ud-train.conllu 10113,4,pay,True,True,true,4,True
1639,train,10,2,en-ud-train.conllu 10113,4,pay,True,True,true,4,True
1640,train,16,2,en-ud-train.conllu 374,41,accord,True,True,true,4,True
1641,train,20,2,en-ud-train.conllu 374,41,accord,True,True,true,2,True
1642,test,8,2,en-ud-test.conllu 105,26,repeat,True,True,false,3,True
1643,test,7,2,en-ud-test.conllu 105,26,repeat,True,True,false,4,True
1644,train,18,2,en-ud-train.conllu 5222,20,call,True,True,false,4,True
1645,train,1,2,en-ud-train.conllu 5222,20,call,True,True,false,4,True
1646,train,22,2,en-ud-train.conllu 383,20,meet,True,True,true,4,True
1647,train,14,2,en-ud-train.conllu 383,20,meet,True,True,true,4,True
1648,train,8,2,en-ud-train.conllu 10152,7,need,True,True,true,4,True
1649,train,14,2,en-ud-train.conllu 10152,7,need,True,True,false,2,True
1650,train,8,2,en-ud-train.conllu 5306,18,name,True,True,true,4,True
1651,train,1,2,en-ud-train.conllu 5306,18,name,True,True,true,4,True
1652,test,8,2,en-ud-test.conllu 109,2,call,True,True,true,4,True
1653,test,1,2,en-ud-test.conllu 109,2,call,True,True,true,4,True
1654,train,1,2,en-ud-train.conllu 392,5,call,True,True,true,4,True
1655,train,8,2,en-ud-train.conllu 10166,2,promise,True,True,true,4,True
1656,train,22,2,en-ud-train.conllu 10166,2,promise,True,True,true,3,True
1657,test,7,2,en-ud-test.conllu 157,20,share,True,True,false,2,True
1658,test,5,2,en-ud-test.conllu 157,20,share,True,True,false,2,True
1659,train,7,2,en-ud-train.conllu 5415,11,swim,True,True,true,4,True
1660,train,5,2,en-ud-train.conllu 5415,11,swim,True,True,true,3,True
1661,train,14,2,en-ud-train.conllu 409,8,regard,True,True,true,4,True
1662,train,5,2,en-ud-train.conllu 409,8,regard,True,True,true,3,True
1663,train,16,2,en-ud-train.conllu 5463,9,ensure,True,True,true,3,True
1664,train,1,2,en-ud-train.conllu 5463,9,ensure,True,True,true,4,True
1665,train,16,2,en-ud-train.conllu 10206,2,need,True,True,true,3,True
1666,train,1,2,en-ud-train.conllu 10206,2,need,True,True,true,4,True
1667,train,8,2,en-ud-train.conllu 429,4,have,True,True,true,4,True
1668,train,1,2,en-ud-train.conllu 429,4,have,True,True,true,4,True
1669,train,7,2,en-ud-train.conllu 10246,2,come,True,True,true,4,True
1670,train,1,2,en-ud-train.conllu 10246,2,come,True,True,true,4,True
1671,train,7,2,en-ud-train.conllu 5534,11,repeat,True,True,false,0,True
1672,train,21,2,en-ud-train.conllu 5534,11,repeat,True,True,true,4,True
1673,test,8,2,en-ud-test.conllu 188,6,say,True,True,true,4,True
1674,test,16,2,en-ud-test.conllu 188,6,say,True,True,true,4,True
1675,train,22,2,en-ud-train.conllu 10280,5,exceed,True,True,false,2,True
1676,train,1,2,en-ud-train.conllu 10280,5,exceed,True,True,true,4,True
1677,train,6,2,en-ud-train.conllu 434,16,live,True,True,true,4,True
1678,train,1,2,en-ud-train.conllu 434,16,live,True,True,true,4,True
1679,test,6,2,en-ud-test.conllu 206,10,make,True,True,true,4,True
1680,test,14,2,en-ud-test.conllu 206,10,make,True,True,true,4,True
1681,train,6,2,en-ud-train.conllu 10302,11,have,True,True,true,4,True
1682,train,1,2,en-ud-train.conllu 10302,11,have,True,True,true,4,True
1683,train,7,2,en-ud-train.conllu 445,2,concur,True,True,true,4,True
1684,train,16,2,en-ud-train.conllu 445,2,concur,True,True,true,4,True
1685,train,1,2,en-ud-train.conllu 5539,40,say,True,True,true,4,True
1686,train,20,2,en-ud-train.conllu 5539,40,say,True,True,true,3,True
1687,train,22,2,en-ud-train.conllu 5547,14,head,True,True,true,4,True
1688,train,14,2,en-ud-train.conllu 5547,14,head,True,True,true,4,True
1689,train,14,2,en-ud-train.conllu 10326,3,order,True,True,true,4,True
1690,train,18,2,en-ud-train.conllu 10326,3,order,True,True,true,4,True
1691,train,21,2,en-ud-train.conllu 478,26,conduct,True,True,true,3,True
1692,train,14,2,en-ud-train.conllu 478,26,conduct,True,True,true,4,True
1693,test,7,2,en-ud-test.conllu 228,4,have,True,True,true,4,True
1694,test,16,2,en-ud-test.conllu 228,4,have,True,True,true,4,True
1695,train,16,2,en-ud-train.conllu 5559,13,survive,True,True,true,4,True
1696,train,14,2,en-ud-train.conllu 5559,13,survive,True,True,true,4,True
1697,train,7,2,en-ud-train.conllu 485,6,determine,True,True,false,4,True
1698,train,18,2,en-ud-train.conllu 485,6,determine,True,True,false,4,True
1699,train,16,2,en-ud-train.conllu 496,2,seem,True,True,true,4,True
1700,train,1,2,en-ud-train.conllu 496,2,seem,True,True,true,4,True
1701,test,14,2,en-ud-test.conllu 270,2,tell,True,True,true,4,True
1702,test,21,2,en-ud-test.conllu 270,2,tell,True,True,true,4,True
1703,train,20,2,en-ud-train.conllu 10348,3,blow,True,True,true,2,True
1704,train,1,2,en-ud-train.conllu 10348,3,blow,True,True,true,4,True
1705,train,7,2,en-ud-train.conllu 507,25,authorize,True,True,true,3,True
1706,train,1,2,en-ud-train.conllu 507,25,authorize,True,True,true,4,True
1707,train,8,2,en-ud-train.conllu 5579,3,start,True,True,true,4,True
1708,train,1,2,en-ud-train.conllu 5579,3,start,True,True,true,4,True
1709,test,1,2,en-ud-test.conllu 321,13,look,True,True,true,4,True
1710,test,10,2,en-ud-test.conllu 321,13,look,True,True,true,4,True
1711,train,1,2,en-ud-train.conllu 517,18,involve,True,True,true,4,True
1712,train,7,2,en-ud-train.conllu 517,18,involve,True,True,true,4,True
1713,train,6,2,en-ud-train.conllu 5591,3,get,True,True,true,4,True
1714,train,1,2,en-ud-train.conllu 5591,3,get,True,True,true,4,True
1715,test,7,2,en-ud-test.conllu 360,2,meet,True,True,true,4,True
1716,test,8,2,en-ud-test.conllu 360,2,meet,True,True,true,4,True
1717,train,14,2,en-ud-train.conllu 520,13,book,True,True,true,4,True
1718,train,1,2,en-ud-train.conllu 520,13,book,True,True,true,4,True
1719,test,16,2,en-ud-test.conllu 409,11,reach,True,True,false,3,True
1720,test,8,2,en-ud-test.conllu 409,11,reach,True,True,false,4,True
1721,train,6,2,en-ud-train.conllu 5610,15,manufacture,True,True,false,4,True
1722,train,22,2,en-ud-train.conllu 5610,15,manufacture,True,True,false,2,True
1723,train,8,2,en-ud-train.conllu 5623,2,say,True,True,true,4,True
1724,train,9,2,en-ud-train.conllu 5623,2,say,False,True,na,na,True
1725,train,7,2,en-ud-train.conllu 10355,12,want,True,True,true,4,True
1726,train,14,2,en-ud-train.conllu 10355,12,want,True,True,true,4,True
1727,train,7,2,en-ud-train.conllu 552,21,follow,True,True,false,4,True
1728,train,8,2,en-ud-train.conllu 552,21,follow,True,True,false,4,True
1729,test,9,2,en-ud-test.conllu 447,6,have,True,True,true,4,True
1730,test,8,2,en-ud-test.conllu 447,6,have,True,True,true,4,True
1731,train,6,2,en-ud-train.conllu 566,32,establish,True,True,true,4,True
1732,train,8,2,en-ud-train.conllu 566,32,establish,True,True,true,4,True
1733,train,7,2,en-ud-train.conllu 5636,22,know,True,True,false,4,True
1734,train,14,2,en-ud-train.conllu 5636,22,know,True,True,true,4,True
1735,train,14,2,en-ud-train.conllu 10379,3,come,True,True,true,4,True
1736,train,12,2,en-ud-train.conllu 10379,3,come,True,True,true,4,True
1737,test,6,2,en-ud-test.conllu 498,6,take,True,True,true,4,True
1738,test,1,2,en-ud-test.conllu 498,6,take,True,True,true,4,True
1739,train,7,2,en-ud-train.conllu 10406,5,have,True,True,false,4,True
1740,train,14,2,en-ud-train.conllu 10406,5,have,True,True,true,4,True
1741,train,12,2,en-ud-train.conllu 5656,12,pick,True,False,na,na,True
1742,train,18,2,en-ud-train.conllu 5656,12,pick,True,True,false,2,True
1743,test,16,2,en-ud-test.conllu 556,12,revise,True,True,true,4,True
1744,test,5,2,en-ud-test.conllu 556,12,revise,True,True,true,3,True
1745,train,14,2,en-ud-train.conllu 5717,2,refer,True,True,true,4,True
1746,train,16,2,en-ud-train.conllu 5717,2,refer,True,True,true,4,True
1747,train,7,2,en-ud-train.conllu 10431,29,go,True,True,true,4,True
1748,train,16,2,en-ud-train.conllu 10431,29,go,True,True,true,3,True
1749,train,7,2,en-ud-train.conllu 576,29,say,True,True,true,4,True
1750,train,18,2,en-ud-train.conllu 576,29,say,True,True,true,4,True
1751,test,14,2,en-ud-test.conllu 566,4,say,True,True,true,4,True
1752,test,7,2,en-ud-test.conllu 566,4,say,True,True,true,2,True
1753,train,1,2,en-ud-train.conllu 594,4,accord,True,True,true,4,True
1754,train,21,2,en-ud-train.conllu 594,4,accord,False,True,na,na,True
1755,train,7,2,en-ud-train.conllu 5729,5,solicit,True,True,true,4,True
1756,train,21,2,en-ud-train.conllu 5729,5,solicit,True,True,true,4,True
1757,train,14,2,en-ud-train.conllu 10456,4,live,True,True,true,4,True
1758,train,18,2,en-ud-train.conllu 10456,4,live,True,True,true,4,True
1759,test,7,2,en-ud-test.conllu 570,19,need,True,True,true,2,True
1760,test,14,2,en-ud-test.conllu 570,19,need,True,True,true,4,True
1761,train,8,2,en-ud-train.conllu 596,9,carry,True,True,true,4,True
1762,train,1,2,en-ud-train.conllu 596,9,carry,True,True,true,4,True
1763,train,6,2,en-ud-train.conllu 10491,5,give,True,True,true,4,True
1764,train,1,2,en-ud-train.conllu 10491,5,give,True,True,true,4,True
1765,test,22,2,en-ud-test.conllu 583,7,include,True,True,true,3,True
1766,test,6,2,en-ud-test.conllu 583,7,include,True,True,true,4,True
1767,train,1,2,en-ud-train.conllu 608,5,maintain,True,True,true,4,True
1768,train,18,2,en-ud-train.conllu 608,5,maintain,True,True,true,4,True
1769,test,7,2,en-ud-test.conllu 631,35,finance,True,True,true,4,True
1770,test,21,2,en-ud-test.conllu 631,35,finance,True,True,true,4,True
1771,train,7,2,en-ud-train.conllu 623,16,populate,True,True,true,4,True
1772,train,1,2,en-ud-train.conllu 623,16,populate,True,True,true,4,True
1773,train,7,2,en-ud-train.conllu 10516,12,try,True,True,true,4,True
1774,train,1,2,en-ud-train.conllu 10516,12,try,True,True,true,4,True
1775,test,1,2,en-ud-test.conllu 653,30,purport,True,True,true,4,True
1776,test,14,2,en-ud-test.conllu 653,30,purport,True,True,true,4,True
1777,test,14,2,en-ud-test.conllu 742,2,think,True,True,true,4,True
1778,test,1,2,en-ud-test.conllu 742,2,think,True,True,true,4,True
1779,train,1,2,en-ud-train.conllu 10523,2,tell,True,True,true,4,True
1780,train,16,2,en-ud-train.conllu 10523,2,tell,True,True,true,4,True
1781,test,14,2,en-ud-test.conllu 801,1,attach,True,True,true,4,True
1782,test,1,2,en-ud-test.conllu 801,1,attach,True,True,true,4,True
1783,train,7,2,en-ud-train.conllu 10571,3,sadden,True,True,true,4,True
1784,train,1,2,en-ud-train.conllu 10571,3,sadden,True,True,true,4,True
1785,train,16,2,en-ud-train.conllu 10594,10,find,True,True,true,4,True
1786,train,14,2,en-ud-train.conllu 10594,10,find,True,True,true,4,True
1787,test,1,2,en-ud-test.conllu 863,43,want,True,True,true,3,True
1788,test,15,2,en-ud-test.conllu 863,43,want,True,True,false,2,True
1789,train,7,2,en-ud-train.conllu 5732,3,re-secure,True,True,true,4,True
1790,train,1,2,en-ud-train.conllu 5732,3,re-secure,True,True,true,4,True
1791,train,21,2,en-ud-train.conllu 5745,4,take,True,True,false,2,True
1792,train,1,2,en-ud-train.conllu 5745,4,take,True,True,false,3,True
1793,train,6,2,en-ud-train.conllu 10607,18,walk,True,True,true,4,True
1794,train,10,2,en-ud-train.conllu 10607,18,walk,True,True,true,4,True
1795,test,20,2,en-ud-test.conllu 876,2,say,True,True,true,3,True
1796,test,10,2,en-ud-test.conllu 876,2,say,True,True,true,4,True
1797,train,16,2,en-ud-train.conllu 10622,2,know,True,True,true,4,True
1798,train,1,2,en-ud-train.conllu 10622,2,know,True,True,true,4,True
1799,train,7,2,en-ud-train.conllu 5758,11,say,True,True,true,4,True
1800,train,18,2,en-ud-train.conllu 5758,11,say,True,True,true,4,True
1801,test,7,2,en-ud-test.conllu 889,3,control,True,True,true,4,True
1802,test,1,2,en-ud-test.conllu 889,3,control,True,True,true,1,True
1803,train,7,2,en-ud-train.conllu 10637,3,go,True,True,true,4,True
1804,train,1,2,en-ud-train.conllu 10637,3,go,True,True,true,4,True
1805,train,16,2,en-ud-train.conllu 5767,4,hack,True,True,true,4,True
1806,train,1,2,en-ud-train.conllu 5767,4,hack,True,True,true,3,True
1807,test,16,2,en-ud-test.conllu 929,6,help,True,True,true,3,True
1808,test,21,2,en-ud-test.conllu 929,6,help,True,True,false,2,True
1809,train,14,2,en-ud-train.conllu 10647,8,take,True,True,true,4,True
1810,train,1,2,en-ud-train.conllu 10647,8,take,True,True,false,2,True
1811,train,1,2,en-ud-train.conllu 5777,10,take,True,True,false,3,True
1812,train,10,2,en-ud-train.conllu 5777,10,take,True,True,true,4,True
1813,test,16,2,en-ud-test.conllu 953,2,have,True,True,true,4,True
1814,test,7,2,en-ud-test.conllu 953,2,have,True,True,true,4,True
1815,train,7,2,en-ud-train.conllu 10657,6,take,True,True,true,4,True
1816,train,8,2,en-ud-train.conllu 10657,6,take,True,True,true,4,True
1817,train,7,2,en-ud-train.conllu 5783,19,say,True,True,true,4,True
1818,train,10,2,en-ud-train.conllu 5783,19,say,True,True,true,4,True
1819,test,6,2,en-ud-test.conllu 965,13,seem,True,True,true,4,True
1820,test,7,2,en-ud-test.conllu 965,13,seem,True,True,true,4,True
1821,train,21,2,en-ud-train.conllu 10681,3,do,True,True,true,4,True
1822,train,14,2,en-ud-train.conllu 10681,3,do,True,True,true,4,True
1823,train,16,2,en-ud-train.conllu 5818,12,approve,True,True,true,4,True
1824,train,14,2,en-ud-train.conllu 5818,12,approve,True,True,true,4,True
1825,train,7,2,en-ud-train.conllu 633,4,show,True,True,false,4,True
1826,train,14,2,en-ud-train.conllu 633,4,show,True,True,false,4,True
1827,train,1,2,en-ud-train.conllu 5829,10,fund,True,True,true,4,True
1828,train,14,2,en-ud-train.conllu 5829,10,fund,True,True,true,4,True
1829,test,14,2,en-ud-test.conllu 1008,17,blow,True,True,false,4,True
1830,test,1,2,en-ud-test.conllu 1008,17,blow,True,True,false,4,True
1831,train,8,2,en-ud-train.conllu 10707,11,live,True,True,true,4,True
1832,train,1,2,en-ud-train.conllu 10707,11,live,True,True,true,4,True
1833,train,7,2,en-ud-train.conllu 644,25,take,True,False,na,na,True
1834,train,18,2,en-ud-train.conllu 644,25,take,True,True,false,2,True
1835,train,21,2,en-ud-train.conllu 5849,17,see,True,True,true,3,True
1836,train,1,2,en-ud-train.conllu 5849,17,see,True,True,true,4,True
1837,test,14,2,en-ud-test.conllu 1018,17,operate,True,True,true,4,True
1838,test,1,2,en-ud-test.conllu 1018,17,operate,True,True,false,3,True
1839,train,16,2,en-ud-train.conllu 5864,6,sound,True,True,true,3,True
1840,train,1,2,en-ud-train.conllu 5864,6,sound,True,True,false,2,True
1841,test,1,2,en-ud-test.conllu 1024,40,say,True,True,true,4,True
1842,test,10,2,en-ud-test.conllu 1024,40,say,True,True,true,4,True
1843,train,14,2,en-ud-train.conllu 10725,4,seem,True,True,true,4,True
1844,train,7,2,en-ud-train.conllu 10725,4,seem,True,True,true,4,True
1845,train,7,2,en-ud-train.conllu 5897,2,hope,True,True,true,4,True
1846,train,16,2,en-ud-train.conllu 5897,2,hope,True,True,true,4,True
1847,test,1,2,en-ud-test.conllu 1051,2,have,True,True,true,4,True
1848,test,10,2,en-ud-test.conllu 1051,2,have,True,True,true,4,True
1849,train,23,2,en-ud-train.conllu 10748,20,need,False,True,na,na,True
1850,train,10,2,en-ud-train.conllu 10748,20,need,True,True,true,4,True
1851,test,14,2,en-ud-test.conllu 1130,10,steam,False,True,na,na,True
1852,test,16,2,en-ud-test.conllu 1130,10,steam,True,True,false,2,True
1853,train,16,2,en-ud-train.conllu 5925,19,apologise,True,True,true,4,True
1854,train,10,2,en-ud-train.conllu 5925,19,apologise,True,True,true,4,True
1855,train,6,2,en-ud-train.conllu 10781,11,make,True,True,true,4,True
1856,train,7,2,en-ud-train.conllu 10781,11,make,True,True,true,4,True
1857,test,7,2,en-ud-test.conllu 1212,2,like,True,True,true,1,True
1858,test,1,2,en-ud-test.conllu 1212,2,like,True,True,true,4,True
1859,train,16,2,en-ud-train.conllu 5940,2,protest,True,True,true,4,True
1860,train,13,2,en-ud-train.conllu 5940,2,protest,True,True,true,4,True
1861,train,8,2,en-ud-train.conllu 10804,15,take,True,True,true,4,True
