Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence	Keep
train	16	2	en-ud-train.conllu 9312	10	adapt	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 967	6	say	True	True	true	4	True
dev	10	2	en-ud-dev.conllu 967	6	say	True	True	true	4	True
train	14	2	en-ud-train.conllu 65	47	come	True	True	false	4	True
train	8	2	en-ud-train.conllu 65	47	come	True	True	false	4	True
train	18	2	en-ud-train.conllu 9318	21	ignore	True	True	true	4	True
train	21	2	en-ud-train.conllu 74	27	neighbour	True	True	true	4	True
train	5	2	en-ud-train.conllu 74	27	neighbour	True	True	true	2	True
train	14	2	en-ud-train.conllu 4505	18	agree	True	True	false	4	True
train	16	2	en-ud-train.conllu 4505	18	agree	True	True	true	3	True
dev	14	2	en-ud-dev.conllu 973	12	send	True	True	true	4	True
dev	5	2	en-ud-dev.conllu 973	12	send	True	True	true	4	True
train	1	2	en-ud-train.conllu 9325	14	redeploy	True	True	true	4	True
train	18	2	en-ud-train.conllu 9325	14	redeploy	True	True	true	4	True
train	6	2	en-ud-train.conllu 83	44	go	True	True	true	4	True
train	7	2	en-ud-train.conllu 83	44	go	True	True	true	4	True
train	1	2	en-ud-train.conllu 4522	42	start	True	True	true	4	True
train	10	2	en-ud-train.conllu 4522	42	start	True	True	true	4	True
dev	7	2	en-ud-dev.conllu 985	15	allow	True	True	false	4	True
dev	1	2	en-ud-dev.conllu 985	15	allow	True	True	false	4	True
train	1	2	en-ud-train.conllu 9335	15	go	True	True	false	3	True
train	16	2	en-ud-train.conllu 9335	15	go	True	True	false	4	True
train	18	2	en-ud-train.conllu 9351	8	say	True	True	true	4	True
train	10	2	en-ud-train.conllu 9351	8	say	True	True	true	4	True
dev	7	2	en-ud-dev.conllu 1013	8	resume	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 1013	8	resume	True	True	true	4	True
train	1	2	en-ud-train.conllu 4567	6	promise	True	True	true	4	True
train	10	2	en-ud-train.conllu 4567	6	promise	True	True	true	4	True
train	6	2	en-ud-train.conllu 9380	6	provide	True	True	true	4	True
train	14	2	en-ud-train.conllu 9380	6	provide	True	True	true	4	True
dev	7	2	en-ud-dev.conllu 1025	4	drive	True	True	true	2	True
dev	5	2	en-ud-dev.conllu 1025	4	drive	True	True	false	2	True
train	16	2	en-ud-train.conllu 9397	4	get	True	True	true	4	True
train	14	2	en-ud-train.conllu 9397	4	get	True	True	true	4	True
train	1	2	en-ud-train.conllu 4592	29	support	True	True	true	4	True
train	8	2	en-ud-train.conllu 9423	3	have	True	True	true	3	True
train	1	2	en-ud-train.conllu 9423	3	have	True	True	true	1	True
dev	1	2	en-ud-dev.conllu 1086	7	engage	True	True	true	3	True
dev	10	2	en-ud-dev.conllu 1086	7	engage	True	True	true	4	True
train	7	2	en-ud-train.conllu 4643	4	pose	True	True	true	4	True
train	8	2	en-ud-train.conllu 4643	4	pose	True	True	true	2	True
train	8	2	en-ud-train.conllu 9456	15	go	True	True	false	3	True
train	7	2	en-ud-train.conllu 9456	15	go	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 1133	7	know	True	True	true	4	True
dev	10	2	en-ud-dev.conllu 1133	7	know	True	True	true	4	True
train	8	2	en-ud-train.conllu 9466	5	name	True	True	true	4	True
train	10	2	en-ud-train.conllu 9466	5	name	True	True	true	4	True
dev	8	2	en-ud-dev.conllu 1223	20	take	True	True	false	3	True
dev	16	2	en-ud-dev.conllu 1223	20	take	True	True	false	2	True
train	20	2	en-ud-train.conllu 4650	9	laud	True	True	true	2	True
train	19	2	en-ud-train.conllu 4650	9	laud	True	True	true	4	True
train	10	2	en-ud-train.conllu 9491	7	bring	True	True	true	4	True
train	1	2	en-ud-train.conllu 9491	7	bring	True	True	false	3	True
dev	7	2	en-ud-dev.conllu 1277	24	expect	True	True	false	3	True
dev	1	2	en-ud-dev.conllu 1277	24	expect	True	True	false	3	True
train	1	2	en-ud-train.conllu 9509	11	visit	True	True	false	3	True
train	10	2	en-ud-train.conllu 9509	11	visit	True	True	true	4	True
train	7	2	en-ud-train.conllu 4702	4	build	True	True	false	4	True
train	1	2	en-ud-train.conllu 4702	4	build	True	True	false	2	True
dev	16	2	en-ud-dev.conllu 1304	4	look	True	True	true	4	True
dev	1	2	en-ud-dev.conllu 1304	4	look	True	False	na	na	True
train	7	2	en-ud-train.conllu 4755	7	have	True	True	true	2	True
train	1	2	en-ud-train.conllu 4755	7	have	True	True	false	2	True
train	18	2	en-ud-train.conllu 9535	38	set	True	True	false	3	True
train	1	2	en-ud-train.conllu 9535	38	set	True	True	false	3	True
dev	16	2	en-ud-dev.conllu 1354	7	use	True	True	false	4	True
dev	18	2	en-ud-dev.conllu 1354	7	use	True	True	false	3	True
train	7	2	en-ud-train.conllu 9580	5	fill	False	True	na	na	True
train	1	2	en-ud-train.conllu 9580	5	fill	True	True	true	2	True
dev	1	2	en-ud-dev.conllu 1355	24	get	True	True	false	4	True
dev	23	2	en-ud-dev.conllu 1355	24	get	True	True	false	3	True
train	7	2	en-ud-train.conllu 4764	8	drop	True	True	false	4	True
train	18	2	en-ud-train.conllu 4764	8	drop	True	True	false	2	True
train	7	2	en-ud-train.conllu 9598	9	make	True	True	true	4	True
train	14	2	en-ud-train.conllu 9598	9	make	True	True	true	3	True
train	6	2	en-ud-train.conllu 118	28	stop	True	True	true	4	True
train	1	2	en-ud-train.conllu 118	28	stop	True	True	true	4	True
train	16	2	en-ud-train.conllu 4798	7	have	True	True	true	4	True
train	20	2	en-ud-train.conllu 4798	7	have	False	True	na	na	True
dev	8	2	en-ud-dev.conllu 1379	22	walk	True	True	true	4	True
dev	14	2	en-ud-dev.conllu 1379	22	walk	True	True	true	4	True
train	6	2	en-ud-train.conllu 4872	16	like	True	True	true	4	True
train	14	2	en-ud-train.conllu 4872	16	like	True	True	true	4	True
train	8	2	en-ud-train.conllu 9621	31	want	True	True	false	3	True
train	1	2	en-ud-train.conllu 9621	31	want	True	True	false	2	True
train	7	2	en-ud-train.conllu 125	23	break	True	True	true	4	True
train	1	2	en-ud-train.conllu 125	23	break	True	True	true	3	True
dev	12	2	en-ud-dev.conllu 1427	2	want	True	True	true	3	True
dev	4	2	en-ud-dev.conllu 1427	2	want	True	True	false	4	True
train	1	2	en-ud-train.conllu 9633	12	use	True	True	false	3	True
train	10	2	en-ud-train.conllu 9633	12	use	True	True	true	4	True
train	16	2	en-ud-train.conllu 4942	12	believe	True	True	true	4	True
train	7	2	en-ud-train.conllu 4942	12	believe	True	True	true	4	True
dev	8	2	en-ud-dev.conllu 1434	12	tear	True	True	false	3	True
dev	21	2	en-ud-dev.conllu 1434	12	tear	True	True	false	2	True
train	16	2	en-ud-train.conllu 145	13	help	True	True	false	2	True
train	1	2	en-ud-train.conllu 145	13	help	True	True	true	4	True
train	1	2	en-ud-train.conllu 9660	13	leave	True	True	true	4	True
train	16	2	en-ud-train.conllu 9660	13	leave	True	True	true	4	True
train	18	2	en-ud-train.conllu 4993	21	enter	True	True	true	3	True
train	21	2	en-ud-train.conllu 4993	21	enter	True	True	true	4	True
dev	14	2	en-ud-dev.conllu 1621	2	hear	True	True	true	4	True
dev	1	2	en-ud-dev.conllu 1621	2	hear	True	True	true	4	True
train	7	2	en-ud-train.conllu 9697	15	come	True	True	false	4	True
train	14	2	en-ud-train.conllu 9697	15	come	True	True	false	2	True
train	8	2	en-ud-train.conllu 159	22	pump	True	True	false	4	True
train	1	2	en-ud-train.conllu 159	22	pump	True	True	false	4	True
train	14	2	en-ud-train.conllu 9723	8	lose	True	True	true	4	True
train	1	2	en-ud-train.conllu 9723	8	lose	True	True	true	4	True
train	16	2	en-ud-train.conllu 167	3	fail	True	True	true	4	True
train	14	2	en-ud-train.conllu 167	3	fail	True	True	true	4	True
train	14	2	en-ud-train.conllu 9752	2	post	True	False	na	na	True
train	6	2	en-ud-train.conllu 9752	2	post	True	True	true	4	True
train	6	2	en-ud-train.conllu 179	12	ask	True	True	true	4	True
train	8	2	en-ud-train.conllu 179	12	ask	True	True	true	4	True
train	22	2	en-ud-train.conllu 5010	39	use	True	True	false	2	True
train	10	2	en-ud-train.conllu 5010	39	use	True	True	true	4	True
train	1	2	en-ud-train.conllu 188	14	seem	True	True	true	4	True
train	7	2	en-ud-train.conllu 188	14	seem	True	True	true	2	True
train	16	2	en-ud-train.conllu 5103	19	manage	True	True	true	4	True
train	10	2	en-ud-train.conllu 5103	19	manage	True	True	true	4	True
train	8	2	en-ud-train.conllu 9779	2	think	True	True	true	4	True
train	10	2	en-ud-train.conllu 9779	2	think	True	True	true	4	True
dev	14	2	en-ud-dev.conllu 1736	2	have	True	True	true	4	True
dev	10	2	en-ud-dev.conllu 1736	2	have	True	True	true	4	True
train	1	2	en-ud-train.conllu 5105	38	help	True	True	true	4	True
train	16	2	en-ud-train.conllu 5105	38	help	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 1778	21	feel	True	True	true	4	True
dev	1	2	en-ud-dev.conllu 1778	21	feel	True	True	true	4	True
train	16	2	en-ud-train.conllu 9796	5	notice	True	True	true	4	True
train	18	2	en-ud-train.conllu 9796	5	notice	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 1791	12	look	True	True	true	4	True
dev	1	2	en-ud-dev.conllu 1791	12	look	False	True	na	na	True
train	1	2	en-ud-train.conllu 202	25	help	True	True	false	3	True
train	14	2	en-ud-train.conllu 202	25	help	True	True	false	4	True
train	14	2	en-ud-train.conllu 5107	19	remove	True	True	false	3	True
train	18	2	en-ud-train.conllu 5107	19	remove	True	True	false	3	True
train	14	2	en-ud-train.conllu 9802	2	believe	True	True	true	4	True
train	1	2	en-ud-train.conllu 9802	2	believe	True	True	true	4	True
dev	7	2	en-ud-dev.conllu 1836	2	use	True	True	true	4	True
dev	14	2	en-ud-dev.conllu 1836	2	use	True	True	true	4	True
train	16	2	en-ud-train.conllu 223	17	destroy	True	True	true	4	True
train	1	2	en-ud-train.conllu 223	17	destroy	True	True	true	4	True
train	8	2	en-ud-train.conllu 9822	16	go	True	True	true	4	True
train	1	2	en-ud-train.conllu 9822	16	go	True	True	true	4	True
train	16	2	en-ud-train.conllu 5111	17	turn	True	True	true	4	True
train	1	2	en-ud-train.conllu 5111	17	turn	True	True	true	4	True
train	6	2	en-ud-train.conllu 249	18	prepare	True	True	false	4	True
train	1	2	en-ud-train.conllu 249	18	prepare	True	True	false	3	True
dev	7	2	en-ud-dev.conllu 1898	15	need	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 1898	15	need	True	True	true	3	True
train	8	2	en-ud-train.conllu 5120	9	bear	True	True	true	4	True
train	1	2	en-ud-train.conllu 5120	9	bear	True	True	true	4	True
train	18	2	en-ud-train.conllu 262	2	hold	True	True	true	4	True
train	1	2	en-ud-train.conllu 262	2	hold	True	True	true	4	True
dev	14	2	en-ud-dev.conllu 1925	2	do	True	True	true	4	True
dev	1	2	en-ud-dev.conllu 1925	2	do	True	True	true	4	True
train	14	2	en-ud-train.conllu 265	59	say	True	True	true	4	True
train	7	2	en-ud-train.conllu 265	59	say	True	True	true	4	True
train	8	2	en-ud-train.conllu 5124	14	sow	True	True	false	4	True
train	1	2	en-ud-train.conllu 5124	14	sow	True	True	false	4	True
dev	14	2	en-ud-dev.conllu 1940	8	call	True	True	true	4	True
dev	1	2	en-ud-dev.conllu 1940	8	call	True	True	true	4	True
dev	18	2	en-ud-dev.conllu 1973	2	use	True	True	true	4	True
dev	14	2	en-ud-dev.conllu 1973	2	use	True	True	true	4	True
train	16	2	en-ud-train.conllu 270	10	base	True	True	true	4	True
train	1	2	en-ud-train.conllu 270	10	base	True	True	true	4	True
train	8	2	en-ud-train.conllu 9843	3	find	True	True	true	4	True
train	1	2	en-ud-train.conllu 9843	3	find	True	True	true	4	True
train	6	2	en-ud-train.conllu 5127	9	tell	True	True	true	4	True
train	1	2	en-ud-train.conllu 5127	9	tell	True	True	true	4	True
dev	18	2	en-ud-dev.conllu 1994	28	check	True	True	true	4	True
dev	16	2	en-ud-dev.conllu 1994	28	check	True	True	true	4	True
train	14	2	en-ud-train.conllu 9857	17	work	False	True	na	na	True
train	1	2	en-ud-train.conllu 9857	17	work	True	True	true	4	True
test	20	2	en-ud-test.conllu 5	12	backfire	True	True	false	2	True
test	1	2	en-ud-test.conllu 5	12	backfire	True	True	false	4	True
train	1	2	en-ud-train.conllu 5133	2	follow	True	True	true	4	True
train	20	2	en-ud-train.conllu 5133	2	follow	True	True	true	2	True
train	16	2	en-ud-train.conllu 9883	2	love	True	True	true	4	True
train	22	2	en-ud-train.conllu 9883	2	love	True	True	true	4	True
train	16	2	en-ud-train.conllu 273	11	form	True	True	true	4	True
train	8	2	en-ud-train.conllu 273	11	form	True	True	true	4	True
train	1	2	en-ud-train.conllu 5143	3	accelerate	True	True	true	4	True
train	16	2	en-ud-train.conllu 5143	3	accelerate	True	True	true	4	True
train	16	2	en-ud-train.conllu 9909	18	run	True	True	true	4	True
train	0	2	en-ud-train.conllu 9909	18	run	True	True	true	4	True
test	14	2	en-ud-test.conllu 15	10	find	True	True	true	4	True
test	1	2	en-ud-test.conllu 15	10	find	True	True	true	4	True
train	6	2	en-ud-train.conllu 5146	6	grant	True	True	true	4	True
train	14	2	en-ud-train.conllu 5146	6	grant	True	True	true	4	True
train	7	2	en-ud-train.conllu 279	2	complain	True	True	true	4	True
train	14	2	en-ud-train.conllu 279	2	complain	True	True	true	4	True
train	16	2	en-ud-train.conllu 9941	3	work	True	True	true	4	True
train	7	2	en-ud-train.conllu 9941	3	work	True	True	true	4	True
train	8	2	en-ud-train.conllu 9962	21	know	True	True	false	4	True
train	18	2	en-ud-train.conllu 9962	21	know	True	True	true	3	True
train	21	2	en-ud-train.conllu 293	2	call	True	True	true	3	True
train	1	2	en-ud-train.conllu 293	2	call	True	True	true	4	True
train	16	2	en-ud-train.conllu 5150	15	say	True	True	true	4	True
train	1	2	en-ud-train.conllu 5150	15	say	True	True	true	4	True
test	14	2	en-ud-test.conllu 29	22	sympathise	True	True	true	4	True
train	7	2	en-ud-train.conllu 5156	3	do	True	True	true	4	True
train	22	2	en-ud-train.conllu 5156	3	do	True	True	true	4	True
train	8	2	en-ud-train.conllu 10012	4	have	True	True	true	4	True
train	1	2	en-ud-train.conllu 10012	4	have	True	True	true	4	True
test	16	2	en-ud-test.conllu 42	37	call	True	True	true	4	True
test	17	2	en-ud-test.conllu 42	37	call	True	True	false	1	True
train	18	2	en-ud-train.conllu 317	6	remain	True	True	true	4	True
train	14	2	en-ud-train.conllu 317	6	remain	True	True	true	4	True
train	16	2	en-ud-train.conllu 10026	3	taste	True	True	true	4	True
train	8	2	en-ud-train.conllu 10026	3	taste	True	True	true	4	True
train	14	2	en-ud-train.conllu 329	7	serve	True	True	true	4	True
train	16	2	en-ud-train.conllu 329	7	serve	True	True	true	4	True
train	14	2	en-ud-train.conllu 10047	4	send	True	False	na	na	True
train	1	2	en-ud-train.conllu 10047	4	send	True	True	false	4	True
test	8	2	en-ud-test.conllu 50	19	abstain	True	True	true	4	True
test	1	2	en-ud-test.conllu 50	19	abstain	True	True	true	4	True
train	14	2	en-ud-train.conllu 5158	27	say	True	True	true	4	True
train	20	2	en-ud-train.conllu 5158	27	say	True	True	true	3	True
test	7	2	en-ud-test.conllu 55	12	join	True	True	true	4	True
test	14	2	en-ud-test.conllu 55	12	join	True	True	true	4	True
train	16	2	en-ud-train.conllu 365	7	require	True	True	true	4	True
train	10	2	en-ud-train.conllu 365	7	require	True	True	true	4	True
train	7	2	en-ud-train.conllu 5163	2	believe	True	True	true	4	True
train	14	2	en-ud-train.conllu 5163	2	believe	True	True	true	4	True
test	8	2	en-ud-test.conllu 65	10	demand	True	True	true	4	True
test	1	2	en-ud-test.conllu 65	10	demand	True	True	true	4	True
train	1	2	en-ud-train.conllu 368	11	satisfy	True	True	true	4	True
train	16	2	en-ud-train.conllu 368	11	satisfy	True	True	true	4	True
train	7	2	en-ud-train.conllu 10102	2	have	True	True	false	4	True
train	21	2	en-ud-train.conllu 10102	2	have	True	True	true	3	True
train	9	2	en-ud-train.conllu 5165	19	have	False	True	na	na	True
train	14	2	en-ud-train.conllu 5165	19	have	True	True	true	4	True
test	1	2	en-ud-test.conllu 86	14	enter	True	True	true	3	True
test	10	2	en-ud-test.conllu 86	14	enter	True	True	false	4	True
train	22	2	en-ud-train.conllu 10113	4	pay	True	True	true	4	True
train	10	2	en-ud-train.conllu 10113	4	pay	True	True	true	4	True
train	16	2	en-ud-train.conllu 374	41	accord	True	True	true	4	True
train	20	2	en-ud-train.conllu 374	41	accord	True	True	true	2	True
test	8	2	en-ud-test.conllu 105	26	repeat	True	True	false	3	True
test	7	2	en-ud-test.conllu 105	26	repeat	True	True	false	4	True
train	18	2	en-ud-train.conllu 5222	20	call	True	True	false	4	True
train	1	2	en-ud-train.conllu 5222	20	call	True	True	false	4	True
train	22	2	en-ud-train.conllu 383	20	meet	True	True	true	4	True
train	14	2	en-ud-train.conllu 383	20	meet	True	True	true	4	True
train	8	2	en-ud-train.conllu 10152	7	need	True	True	true	4	True
train	14	2	en-ud-train.conllu 10152	7	need	True	True	false	2	True
train	8	2	en-ud-train.conllu 5306	18	name	True	True	true	4	True
train	1	2	en-ud-train.conllu 5306	18	name	True	True	true	4	True
test	8	2	en-ud-test.conllu 109	2	call	True	True	true	4	True
test	1	2	en-ud-test.conllu 109	2	call	True	True	true	4	True
train	1	2	en-ud-train.conllu 392	5	call	True	True	true	4	True
train	8	2	en-ud-train.conllu 10166	2	promise	True	True	true	4	True
train	22	2	en-ud-train.conllu 10166	2	promise	True	True	true	3	True
test	7	2	en-ud-test.conllu 157	20	share	True	True	false	2	True
test	5	2	en-ud-test.conllu 157	20	share	True	True	false	2	True
train	7	2	en-ud-train.conllu 5415	11	swim	True	True	true	4	True
train	5	2	en-ud-train.conllu 5415	11	swim	True	True	true	3	True
train	14	2	en-ud-train.conllu 409	8	regard	True	True	true	4	True
train	5	2	en-ud-train.conllu 409	8	regard	True	True	true	3	True
train	16	2	en-ud-train.conllu 5463	9	ensure	True	True	true	3	True
train	1	2	en-ud-train.conllu 5463	9	ensure	True	True	true	4	True
train	16	2	en-ud-train.conllu 10206	2	need	True	True	true	3	True
train	1	2	en-ud-train.conllu 10206	2	need	True	True	true	4	True
train	8	2	en-ud-train.conllu 429	4	have	True	True	true	4	True
train	1	2	en-ud-train.conllu 429	4	have	True	True	true	4	True
train	7	2	en-ud-train.conllu 10246	2	come	True	True	true	4	True
train	1	2	en-ud-train.conllu 10246	2	come	True	True	true	4	True
train	7	2	en-ud-train.conllu 5534	11	repeat	True	True	false	0	True
train	21	2	en-ud-train.conllu 5534	11	repeat	True	True	true	4	True
test	8	2	en-ud-test.conllu 188	6	say	True	True	true	4	True
test	16	2	en-ud-test.conllu 188	6	say	True	True	true	4	True
train	22	2	en-ud-train.conllu 10280	5	exceed	True	True	false	2	True
train	1	2	en-ud-train.conllu 10280	5	exceed	True	True	true	4	True
train	6	2	en-ud-train.conllu 434	16	live	True	True	true	4	True
train	1	2	en-ud-train.conllu 434	16	live	True	True	true	4	True
test	6	2	en-ud-test.conllu 206	10	make	True	True	true	4	True
test	14	2	en-ud-test.conllu 206	10	make	True	True	true	4	True
train	6	2	en-ud-train.conllu 10302	11	have	True	True	true	4	True
train	1	2	en-ud-train.conllu 10302	11	have	True	True	true	4	True
train	7	2	en-ud-train.conllu 445	2	concur	True	True	true	4	True
train	16	2	en-ud-train.conllu 445	2	concur	True	True	true	4	True
train	1	2	en-ud-train.conllu 5539	40	say	True	True	true	4	True
train	20	2	en-ud-train.conllu 5539	40	say	True	True	true	3	True
train	22	2	en-ud-train.conllu 5547	14	head	True	True	true	4	True
train	14	2	en-ud-train.conllu 5547	14	head	True	True	true	4	True
train	14	2	en-ud-train.conllu 10326	3	order	True	True	true	4	True
train	18	2	en-ud-train.conllu 10326	3	order	True	True	true	4	True
train	21	2	en-ud-train.conllu 478	26	conduct	True	True	true	3	True
train	14	2	en-ud-train.conllu 478	26	conduct	True	True	true	4	True
test	7	2	en-ud-test.conllu 228	4	have	True	True	true	4	True
test	16	2	en-ud-test.conllu 228	4	have	True	True	true	4	True
train	16	2	en-ud-train.conllu 5559	13	survive	True	True	true	4	True
train	14	2	en-ud-train.conllu 5559	13	survive	True	True	true	4	True
train	7	2	en-ud-train.conllu 485	6	determine	True	True	false	4	True
train	18	2	en-ud-train.conllu 485	6	determine	True	True	false	4	True
train	16	2	en-ud-train.conllu 496	2	seem	True	True	true	4	True
train	1	2	en-ud-train.conllu 496	2	seem	True	True	true	4	True
test	14	2	en-ud-test.conllu 270	2	tell	True	True	true	4	True
test	21	2	en-ud-test.conllu 270	2	tell	True	True	true	4	True
train	20	2	en-ud-train.conllu 10348	3	blow	True	True	true	2	True
train	1	2	en-ud-train.conllu 10348	3	blow	True	True	true	4	True
train	7	2	en-ud-train.conllu 507	25	authorize	True	True	true	3	True
train	1	2	en-ud-train.conllu 507	25	authorize	True	True	true	4	True
